10/17/2017 18:46:40.901, 53,13.5,6.0,35983725760.3,46078667036.3,164767718.709,2369876312.6
10/17/2017 18:46:47.391, 54,13.0,3.0,36496165937.4,77988459267.8,197872279.38,2230140211.15
10/17/2017 18:46:54.045, 55,12.5,4.5,36269857021.3,54755076890.7,156395154.253,2700120074.34
10/17/2017 18:47:00.686, 56,12.5,3.0,34643590894.1,57126208933.4,181150395.587,2762702630.42
10/17/2017 18:47:08.301, 57,12.5,1.0,35404957657.1,-88214926847.8,179031475.524,2698268426.71
10/17/2017 18:47:14.615, 58,11.0,4.5,36560494989.2,53727314536.9,195784370.925,2069403231.7
10/17/2017 18:47:21.053, 59,12.5,3.5,35832204380.0,64528511369.6,145884772.912,2578011930.01
10/17/2017 18:47:25.377, 60,6.5,3.5,36498850567.0,64528511369.6,182978933.635,2578011930.01
10/17/2017 18:47:29.404, 61,6.0,3.5,35543570790.1,64528511369.6,171349359.068,2578011930.01
10/17/2017 18:47:34.628, 62,8.0,3.5,35403947982.7,64528511369.6,170613671.785,2578011930.01
10/17/2017 18:47:38.944, 63,6.5,3.5,35775497196.9,64528511369.6,155818941.506,2578011930.01
10/17/2017 18:47:44.733, 64,9.0,3.5,38159345796.2,64528511369.6,153586120.729,2578011930.01
10/17/2017 18:47:49.029, 65,6.5,3.5,38037009425.0,64528511369.6,172605146.74,2578011930.01
10/17/2017 18:47:53.884, 66,7.5,3.5,37031020639.1,64528511369.6,192507418.755,2578011930.01
10/17/2017 18:47:58.486, 67,7.0,3.5,36713530614.4,64528511369.6,190042712.1,2578011930.01
10/17/2017 18:48:03.746, 68,8.0,3.5,36501745696.0,64528511369.6,197762906.007,2578011930.01
10/17/2017 18:48:08.923, 69,8.0,3.5,35587631874.4,64528511369.6,198281297.711,2578011930.01
10/17/2017 18:48:12.974, 70,6.0,3.5,37659393382.5,64528511369.6,167918922.028,2578011930.01
10/17/2017 18:48:17.275, 71,6.5,3.5,36876921855.0,64528511369.6,168805146.531,2578011930.01
10/17/2017 18:48:21.845, 72,7.0,3.5,38409516780.8,64528511369.6,173388806.192,2578011930.01
10/17/2017 18:48:24.727, 73,4.0,3.5,37873479853.2,64528511369.6,147553888.525,2578011930.01
