10/18/2017 15:52:03.532, 1,60.25,0,15801401171.2,0,471643162.33,0
10/18/2017 15:52:38.244, 2,57.75,0,15894593113.6,0,20705071.8834,0
10/18/2017 15:53:14.398, 3,60.25,0,15934297272.4,0,170648027.351,0
10/18/2017 15:53:50.482, 4,60.25,0,15951425064.6,0,894405982.503,0
10/18/2017 15:54:26.654, 5,60.25,0,15980792281.3,0,595628444.594,0
10/18/2017 15:55:02.796, 6,60.25,0,15963191133.3,0,365462880.666,0
10/18/2017 15:55:38.918, 7,60.25,0,15934933632.7,0,110275589.726,0
10/18/2017 15:56:15.012, 8,60.25,0,15910598544.8,0,191716137.418,0
10/18/2017 15:56:51.194, 9,60.25,0,15921479754.2,0,195508772.479,0
10/18/2017 15:57:27.338, 10,60.25,0,15868312757.2,0,797884966.531,0
