11/14/2017 17:12:54.227, 0.20
,2.78

11/14/2017 17:12:54.683, 0.40
,2.78

11/14/2017 17:12:55.186, 0.60
,2.78

11/14/2017 17:12:55.753, 0.80
,2.78

11/14/2017 17:12:56.211, 1.00
,2.77

11/14/2017 17:12:56.706, 1.20
,2.77

11/14/2017 17:12:57.273, 1.40
,2.78

11/14/2017 17:12:57.726, 1.60
,2.78

11/14/2017 17:12:58.224, 1.80
,2.77

11/14/2017 17:12:58.733, 2.00
,2.77

11/14/2017 17:12:59.236, 2.20
,2.77

11/14/2017 17:12:59.743, 2.40
,2.78

11/14/2017 17:13:00.247, 2.60
,2.78

11/14/2017 17:13:00.815, 2.80
,2.78

11/14/2017 17:13:01.270, 3.00
,2.77

11/14/2017 17:13:01.767, 3.20
,2.77

11/14/2017 17:13:02.275, 3.40
,2.78

11/14/2017 17:13:02.779, 3.60
,2.77

11/14/2017 17:13:03.286, 3.80
,2.78

11/14/2017 17:13:03.855, 4.00
,2.78

11/14/2017 17:13:04.315, 4.20
,2.77

11/14/2017 17:13:04.806, 4.40
,2.78

11/14/2017 17:13:05.375, 4.60
,2.78

11/14/2017 17:13:05.832, 4.80
,2.78

11/14/2017 17:13:06.325, 5.00
,2.77

11/14/2017 17:13:06.829, 5.20
,2.78

11/14/2017 17:13:07.398, 5.40
,2.77

11/14/2017 17:13:07.858, 5.60
,2.78

11/14/2017 17:13:08.349, 5.80
,2.77

11/14/2017 17:13:08.857, 6.00
,2.77

11/14/2017 17:13:09.427, 6.20
,2.77

11/14/2017 17:13:09.884, 6.40
,2.77

11/14/2017 17:13:10.375, 6.60
,2.78

11/14/2017 17:13:10.881, 6.80
,2.77

11/14/2017 17:13:11.450, 7.00
,2.78

11/14/2017 17:13:11.904, 7.20
,2.78

11/14/2017 17:13:12.400, 7.40
,2.78

11/14/2017 17:13:12.907, 7.60
,2.77

11/14/2017 17:13:13.410, 7.80
,2.78

11/14/2017 17:13:13.979, 8.00
,2.78

11/14/2017 17:13:14.433, 8.20
,2.77

11/14/2017 17:13:14.930, 8.40
,2.78

11/14/2017 17:13:15.499, 8.60
,2.78

11/14/2017 17:13:15.953, 8.80
,2.77

11/14/2017 17:13:16.448, 9.00
,2.78

11/14/2017 17:13:17.019, 9.20
,2.78

11/14/2017 17:13:17.477, 9.40
,2.78

11/14/2017 17:13:17.970, 9.60
,2.77

11/14/2017 17:13:18.539, 9.80
,2.77

11/14/2017 17:13:18.994, 10.00
,2.78

11/14/2017 17:13:19.490, 10.20
,2.77

11/14/2017 17:13:19.997, 10.40
,2.78

11/14/2017 17:13:20.500, 10.60
,2.77

11/14/2017 17:13:21.069, 10.80
,2.78

11/14/2017 17:13:21.526, 11.00
,2.77

11/14/2017 17:13:22.022, 11.20
,2.78

11/14/2017 17:13:22.589, 11.40
,2.78

11/14/2017 17:13:23.046, 11.60
,2.78

11/14/2017 17:13:23.540, 11.80
,2.77

11/14/2017 17:13:24.108, 12.00
,2.77

11/14/2017 17:13:24.565, 12.20
,2.78

11/14/2017 17:13:25.059, 12.40
,2.78

11/14/2017 17:13:25.628, 12.60
,2.78

11/14/2017 17:13:26.084, 12.80
,2.78

11/14/2017 17:13:26.578, 13.00
,2.78

11/14/2017 17:13:27.148, 13.20
,2.78

11/14/2017 17:13:27.605, 13.40
,2.77

11/14/2017 17:13:28.098, 13.60
,2.77

11/14/2017 17:13:28.668, 13.80
,2.77

11/14/2017 17:13:29.128, 14.00
,2.77

11/14/2017 17:13:29.618, 14.20
,2.78

11/14/2017 17:13:30.121, 14.40
,2.78

11/14/2017 17:13:30.690, 14.60
,2.77

11/14/2017 17:13:31.144, 14.80
,2.77

11/14/2017 17:13:31.641, 15.00
,2.78

11/14/2017 17:13:32.150, 15.20
,2.78

11/14/2017 17:13:32.717, 15.40
,2.78

11/14/2017 17:13:33.173, 15.60
,2.78

11/14/2017 17:13:33.668, 15.80
,2.78

11/14/2017 17:13:34.236, 16.00
,2.78

11/14/2017 17:13:34.690, 16.20
,2.77

11/14/2017 17:13:35.187, 16.40
,2.77

11/14/2017 17:13:35.693, 16.60
,2.78

11/14/2017 17:13:36.200, 16.80
,2.78

11/14/2017 17:13:36.769, 17.00
,2.77

11/14/2017 17:13:37.226, 17.20
,2.78

11/14/2017 17:13:37.720, 17.40
,2.78

11/14/2017 17:13:38.288, 17.60
