11/14/2017 17:07:07.667, Starting Serial Port
11/14/2017 17:07:16.683, Testing switch
11/14/2017 17:07:17.257, starting loop
11/14/2017 17:07:17.259, reading data
11/14/2017 17:07:17.259, appending to list
11/14/2017 17:07:17.266, 0.20
,2.77

11/14/2017 17:07:17.700, reading data
11/14/2017 17:07:17.711, appending to list
11/14/2017 17:07:17.723, 0.40
,2.77

11/14/2017 17:07:18.207, reading data
11/14/2017 17:07:18.220, appending to list
11/14/2017 17:07:18.227, 0.60
,2.77

11/14/2017 17:07:18.711, reading data
11/14/2017 17:07:18.723, appending to list
11/14/2017 17:07:18.796, 0.80
,2.76

11/14/2017 17:07:19.220, reading data
11/14/2017 17:07:19.232, appending to list
11/14/2017 17:07:19.250, 1.00
,2.77

11/14/2017 17:07:19.727, reading data
11/14/2017 17:07:19.740, appending to list
11/14/2017 17:07:19.747, 1.20
,2.77

11/14/2017 17:07:20.230, reading data
11/14/2017 17:07:20.243, appending to list
11/14/2017 17:07:20.250, 1.40
,2.77

11/14/2017 17:07:20.740, closed with ctrl+c
