11/14/2017 16:12:10.335, 0.20
,2.79

11/14/2017 16:12:10.793, 0.40
,2.79

11/14/2017 16:12:11.293, 0.60
,2.78

11/14/2017 16:12:11.796, 0.80
,2.78

11/14/2017 16:12:12.367, 1.00
,2.79

11/14/2017 16:12:12.821, 1.20
,2.79

11/14/2017 16:12:13.316, 1.40
,2.79

11/14/2017 16:12:13.884, 1.60
,2.80

11/14/2017 16:12:14.339, 1.80
,2.79

11/14/2017 16:12:14.835, 2.00
,2.79

11/14/2017 16:12:15.403, 2.20
,2.79

11/14/2017 16:12:15.857, 2.40
,2.78

11/14/2017 16:12:16.355, 2.60
,2.79

11/14/2017 16:12:16.858, 2.80
,2.79

11/14/2017 16:12:17.426, 3.00
,2.79

11/14/2017 16:12:17.885, 3.20
,2.79

11/14/2017 16:12:18.378, 3.40
,2.79

11/14/2017 16:12:18.947, 3.60
,2.79

11/14/2017 16:12:19.407, 3.80
,2.79

11/14/2017 16:12:19.897, 4.00
,2.79

11/14/2017 16:12:20.467, 4.20
,2.79

11/14/2017 16:12:20.924, 4.40
,2.78

11/14/2017 16:12:21.417, 4.60
,2.79

11/14/2017 16:12:21.984, 4.80
,2.79

11/14/2017 16:12:22.444, 5.00
,2.79

11/14/2017 16:12:22.937, 5.20
,2.80

11/14/2017 16:12:23.502, 5.40
,2.79

11/14/2017 16:12:23.957, 5.60
,2.79

11/14/2017 16:12:24.457, 5.80
,2.78

11/14/2017 16:12:24.960, 6.00
,2.79

11/14/2017 16:12:25.528, 6.20
,2.79

11/14/2017 16:12:25.984, 6.40
,2.79

11/14/2017 16:12:26.480, 6.60
,2.79

11/14/2017 16:12:27.048, 6.80
,2.78

11/14/2017 16:12:27.503, 7.00
,2.79

11/14/2017 16:12:28.000, 7.20
,2.79

11/14/2017 16:12:28.507, 7.40
,2.80

11/14/2017 16:12:29.010, 7.60
,2.79

11/14/2017 16:12:29.582, 7.80
,2.79

11/14/2017 16:12:30.039, 8.00
,2.79

11/14/2017 16:12:30.530, 8.20
,2.79

11/14/2017 16:12:31.098, 8.40
,2.80

11/14/2017 16:12:31.556, 8.60
,2.79

11/14/2017 16:12:32.051, 8.80
,2.79

11/14/2017 16:12:32.618, 9.00
,2.78

11/14/2017 16:12:33.076, 9.20
,2.80

11/14/2017 16:12:33.569, 9.40
,2.79

11/14/2017 16:12:34.135, 9.60
,2.78

11/14/2017 16:12:34.591, 9.80
,2.80

11/14/2017 16:12:35.088, 10.00
,2.79

11/14/2017 16:12:35.657, 10.20
,2.78

11/14/2017 16:12:36.114, 10.40
,2.79

11/14/2017 16:12:36.608, 10.60
,2.79

11/14/2017 16:12:37.117, 10.80
,2.79

11/14/2017 16:12:37.621, 11.00
,2.78

11/14/2017 16:12:38.190, 11.20
,2.79

11/14/2017 16:12:38.645, 11.40
,2.79

11/14/2017 16:12:39.140, 11.60
,2.79

11/14/2017 16:12:39.703, 11.80
,2.79

11/14/2017 16:12:40.161, 12.00
,2.79

11/14/2017 16:12:40.660, 12.20
,2.79

11/14/2017 16:12:41.167, 12.40
,2.80

11/14/2017 16:12:41.671, 12.60
,2.78

11/14/2017 16:12:42.177, 12.80
,2.79

11/14/2017 16:12:42.746, 13.00
,2.79

11/14/2017 16:12:43.204, 13.20
,2.78

11/14/2017 16:12:43.698, 13.40
,2.78

11/14/2017 16:12:44.201, 13.60
,2.79

11/14/2017 16:12:44.769, 13.80
,2.79

11/14/2017 16:12:45.227, 14.00
,2.78

11/14/2017 16:12:45.721, 14.20
,2.79

11/14/2017 16:12:46.289, 14.40
,2.79

11/14/2017 16:12:46.749, 14.60
,2.78

11/14/2017 16:12:47.242, 14.80
,2.79

11/14/2017 16:12:47.806, 15.00
,2.79

11/14/2017 16:12:48.266, 15.20
,2.79

11/14/2017 16:12:48.759, 15.40
,2.79

11/14/2017 16:12:49.328, 15.60
,2.79

11/14/2017 16:12:49.786, 15.80
,2.80

11/14/2017 16:12:50.280, 16.00
,2.79

11/14/2017 16:12:50.848, 16.20
,2.79

11/14/2017 16:12:51.305, 16.40
,2.80

11/14/2017 16:12:51.799, 16.60
,2.78

11/14/2017 16:12:52.303, 16.80
,2.79

11/14/2017 16:12:52.871, 17.00
,2.79

11/14/2017 16:12:53.328, 17.20
,2.79

11/14/2017 16:12:53.823, 17.40
,2.78

11/14/2017 16:12:54.332, 17.60
,2.79

11/14/2017 16:12:54.903, 17.80
,2.79

11/14/2017 16:12:55.357, 18.00
,2.80

11/14/2017 16:12:55.851, 18.20
,2.79

11/14/2017 16:12:56.420, 18.40
,2.80

11/14/2017 16:12:56.878, 18.60
,2.78

11/14/2017 16:12:57.369, 18.80
,2.79

11/14/2017 16:12:57.874, 19.00
,2.79

11/14/2017 16:12:58.443, 19.20
,2.80

11/14/2017 16:12:58.901, 19.40
,2.79

11/14/2017 16:12:59.392, 19.60
,2.79

11/14/2017 16:12:59.960, 19.80
,2.78

11/14/2017 16:13:00.415, 20.00
,2.79

11/14/2017 16:13:00.913, 20.20
,2.79

11/14/2017 16:13:01.483, 20.40
,2.78

11/14/2017 16:13:01.937, 20.60
,2.79

11/14/2017 16:13:02.433, 20.80
,2.79

11/14/2017 16:13:03.000, 21.00
,2.79

11/14/2017 16:13:03.457, 21.20
,2.80

11/14/2017 16:13:03.951, 21.40
,2.78

11/14/2017 16:13:04.519, 21.60
,2.80

11/14/2017 16:13:04.974, 21.80
,2.79

11/14/2017 16:13:05.471, 22.00
,2.79

11/14/2017 16:13:05.980, 22.20
,2.79

11/14/2017 16:13:06.483, 22.40
,2.79

11/14/2017 16:13:07.052, 22.60
,2.79

11/14/2017 16:13:07.506, 22.80
,2.79

11/14/2017 16:13:08.003, 23.00
,2.79

11/14/2017 16:13:08.509, 23.20
,2.79

11/14/2017 16:13:09.016, 23.40
,2.80

11/14/2017 16:13:09.523, 23.60
,2.79

11/14/2017 16:13:10.092, 23.80
,2.78

11/14/2017 16:13:10.546, 24.00
,2.80

11/14/2017 16:13:11.042, 24.20
,2.80

11/14/2017 16:13:11.546, 24.40
,2.79

11/14/2017 16:13:12.115, 24.60
,2.78

11/14/2017 16:13:12.572, 24.80
,2.80

11/14/2017 16:13:13.065, 25.00
,2.78

11/14/2017 16:13:13.573, 25.20
,2.77

11/14/2017 16:13:14.142, 25.40
,2.77

11/14/2017 16:13:14.599, 25.60
