11/14/2017 15:34:47.569, Starting Serial Port
11/14/2017 15:34:53.039, Testing switch
11/14/2017 15:34:53.617, starting loop
11/14/2017 15:34:53.617, reading data
11/14/2017 15:34:53.618, appending to list
11/14/2017 15:34:53.625, 0.20
,2.78

11/14/2017 15:34:54.055, reading data
11/14/2017 15:34:54.068, appending to list
11/14/2017 15:34:54.084, 0.40
,2.78

11/14/2017 15:34:54.563, reading data
11/14/2017 15:34:54.575, appending to list
11/14/2017 15:34:54.585, 0.60
,2.78

11/14/2017 15:34:55.072, reading data
11/14/2017 15:34:55.084, appending to list
11/14/2017 15:34:55.153, 0.80
,2.78

11/14/2017 15:34:55.575, reading data
11/14/2017 15:34:55.588, appending to list
11/14/2017 15:34:55.609, 1.00
,2.78

11/14/2017 15:34:56.082, reading data
11/14/2017 15:34:56.095, appending to list
11/14/2017 15:34:56.102, 1.20
,2.78

11/14/2017 15:34:56.591, reading data
11/14/2017 15:34:56.602, appending to list
11/14/2017 15:34:56.670, 1.40
,2.78

11/14/2017 15:34:57.095, reading data
11/14/2017 15:34:57.107, appending to list
11/14/2017 15:34:57.125, 1.60
,2.78

11/14/2017 15:34:57.602, reading data
11/14/2017 15:34:57.615, appending to list
11/14/2017 15:34:57.622, 1.80
,2.78

11/14/2017 15:34:58.107, reading data
11/14/2017 15:34:58.118, appending to list
11/14/2017 15:34:58.127, 2.00
,2.78

11/14/2017 15:34:58.615, reading data
11/14/2017 15:34:58.627, appending to list
11/14/2017 15:34:58.697, 2.20
,2.78

11/14/2017 15:34:59.121, reading data
11/14/2017 15:34:59.134, appending to list
11/14/2017 15:34:59.151, 2.40
,2.78

11/14/2017 15:34:59.625, reading data
11/14/2017 15:34:59.638, appending to list
11/14/2017 15:34:59.645, 2.60
,2.78

11/14/2017 15:35:00.134, reading data
11/14/2017 15:35:00.147, appending to list
11/14/2017 15:35:00.213, 2.80
,2.78

11/14/2017 15:35:00.638, reading data
11/14/2017 15:35:00.654, appending to list
11/14/2017 15:35:00.671, 3.00
,2.78

11/14/2017 15:35:01.144, reading data
11/14/2017 15:35:01.157, appending to list
11/14/2017 15:35:01.164, 3.20
,2.78

11/14/2017 15:35:01.653, reading data
11/14/2017 15:35:01.665, appending to list
11/14/2017 15:35:01.733, 3.40
,2.78

11/14/2017 15:35:02.157, reading data
11/14/2017 15:35:02.170, appending to list
11/14/2017 15:35:02.190, 3.60
,2.78

11/14/2017 15:35:02.664, reading data
11/14/2017 15:35:02.677, appending to list
11/14/2017 15:35:02.684, 3.80
,2.78

11/14/2017 15:35:03.173, reading data
11/14/2017 15:35:03.184, appending to list
11/14/2017 15:35:03.193, 4.00
,2.78

11/14/2017 15:35:03.677, reading data
11/14/2017 15:35:03.688, appending to list
11/14/2017 15:35:03.697, 4.20
,2.78

11/14/2017 15:35:04.184, reading data
11/14/2017 15:35:04.197, appending to list
11/14/2017 15:35:04.263, 4.40
,2.78

11/14/2017 15:35:04.688, reading data
11/14/2017 15:35:04.700, appending to list
11/14/2017 15:35:04.720, 4.60
,2.78

11/14/2017 15:35:05.197, reading data
11/14/2017 15:35:05.209, appending to list
11/14/2017 15:35:05.217, 4.80
,2.78

