11/14/2017 16:05:01.569, 0.20
,2.79

11/14/2017 16:05:02.026, 0.40
,2.79

11/14/2017 16:05:02.529, 0.60
,2.79

11/14/2017 16:05:03.035, 0.80
,2.78

11/14/2017 16:05:03.602, 1.00
,2.79

11/14/2017 16:05:04.059, 1.20
,2.79

11/14/2017 16:05:04.552, 1.40
,2.79

11/14/2017 16:05:05.118, 1.60
,2.79

11/14/2017 16:05:05.572, 1.80
,2.79

11/14/2017 16:05:06.071, 2.00
,2.79

11/14/2017 16:05:06.579, 2.20
,2.79

11/14/2017 16:05:07.084, 2.40
,2.79

11/14/2017 16:05:07.651, 2.60
,2.79

11/14/2017 16:05:08.108, 2.80
,2.79

11/14/2017 16:05:08.602, 3.00
,2.79

11/14/2017 16:05:09.170, 3.20
,2.79

11/14/2017 16:05:09.627, 3.40
,2.79

11/14/2017 16:05:10.121, 3.60
,2.79

11/14/2017 16:05:10.688, 3.80
,2.79

11/14/2017 16:05:11.144, 4.00
,2.79

11/14/2017 16:05:11.641, 4.20
,2.79

11/14/2017 16:05:12.207, 4.40
,2.79

11/14/2017 16:05:12.664, 4.60
,2.78

11/14/2017 16:05:13.161, 4.80
,2.79

11/14/2017 16:05:13.732, 5.00
,2.79

11/14/2017 16:05:14.190, 5.20
,2.79

11/14/2017 16:05:14.680, 5.40
,2.79

11/14/2017 16:05:15.184, 5.60
,2.79

11/14/2017 16:05:15.753, 5.80
,2.79

11/14/2017 16:05:16.211, 6.00
,2.79

11/14/2017 16:05:16.704, 6.20
,2.79

11/14/2017 16:05:17.272, 6.40
,2.79

11/14/2017 16:05:17.732, 6.60
,2.79

11/14/2017 16:05:18.223, 6.80
,2.79

11/14/2017 16:05:18.792, 7.00
,2.79

11/14/2017 16:05:19.250, 7.20
,2.79

11/14/2017 16:05:19.742, 7.40
,2.79

11/14/2017 16:05:20.309, 7.60
,2.79

11/14/2017 16:05:20.767, 7.80
,2.79

11/14/2017 16:05:21.262, 8.00
,2.79

11/14/2017 16:05:21.766, 8.20
,2.79

11/14/2017 16:05:22.332, 8.40
,2.79

11/14/2017 16:05:22.788, 8.60
,2.79

11/14/2017 16:05:23.286, 8.80
,2.79

11/14/2017 16:05:23.855, 9.00
,2.79

11/14/2017 16:05:24.312, 9.20
,2.79

11/14/2017 16:05:24.805, 9.40
,2.79

11/14/2017 16:05:25.313, 9.60
,2.79

11/14/2017 16:05:25.816, 9.80
,2.79

11/14/2017 16:05:26.385, 10.00
,2.79

11/14/2017 16:05:26.844, 10.20
,2.79

11/14/2017 16:05:27.341, 10.40
,2.79

11/14/2017 16:05:27.845, 10.60
,2.79

11/14/2017 16:05:28.352, 10.80
,2.78

11/14/2017 16:05:28.855, 11.00
,2.79

11/14/2017 16:05:29.424, 11.20
,2.79

11/14/2017 16:05:29.884, 11.40
,2.79

11/14/2017 16:05:30.375, 11.60
,2.79

11/14/2017 16:05:30.941, 11.80
,2.79

11/14/2017 16:05:31.398, 12.00
,2.79

11/14/2017 16:05:31.894, 12.20
,2.79

11/14/2017 16:05:32.463, 12.40
,2.79

11/14/2017 16:05:32.921, 12.60
,2.79

11/14/2017 16:05:33.414, 12.80
,2.79

11/14/2017 16:05:33.982, 13.00
,2.79

11/14/2017 16:05:34.436, 13.20
,2.79

11/14/2017 16:05:34.934, 13.40
,2.79

11/14/2017 16:05:35.502, 13.60
,2.79

11/14/2017 16:05:35.957, 13.80
,2.79

11/14/2017 16:05:36.453, 14.00
,2.78

11/14/2017 16:05:37.017, 14.20
,2.79

11/14/2017 16:05:37.473, 14.40
,2.78

11/14/2017 16:05:37.973, 14.60
,2.79

11/14/2017 16:05:38.477, 14.80
,2.79

11/14/2017 16:05:39.046, 15.00
,2.79

11/14/2017 16:05:39.503, 15.20
,2.79

11/14/2017 16:05:39.996, 15.40
,2.79

11/14/2017 16:05:40.565, 15.60
,2.79

11/14/2017 16:05:41.020, 15.80
,2.79

11/14/2017 16:05:41.516, 16.00
,2.79

11/14/2017 16:05:42.085, 16.20
,2.79

11/14/2017 16:05:42.542, 16.40
,2.79

11/14/2017 16:05:43.036, 16.60
,2.79

11/14/2017 16:05:43.543, 16.80
,2.79

11/14/2017 16:05:44.046, 17.00
,2.79

11/14/2017 16:05:44.555, 17.20
,2.79

11/14/2017 16:05:45.062, 17.40
,2.79

11/14/2017 16:05:45.566, 17.60
,2.79

11/14/2017 16:05:46.075, 17.80
,2.79

11/14/2017 16:05:46.578, 18.00
,2.79

11/14/2017 16:05:47.147, 18.20
,2.79

11/14/2017 16:05:47.604, 18.40
,2.79

11/14/2017 16:05:48.098, 18.60
,2.79

11/14/2017 16:05:48.667, 18.80
,2.79

11/14/2017 16:05:49.125, 19.00
,2.79

11/14/2017 16:05:49.618, 19.20
,2.79

11/14/2017 16:05:50.184, 19.40
,2.79

11/14/2017 16:05:50.638, 19.60
,2.79

11/14/2017 16:05:51.138, 19.80
,2.79

11/14/2017 16:05:51.644, 20.00
,2.79

11/14/2017 16:05:52.150, 20.20
,2.79

11/14/2017 16:05:52.657, 20.40
,2.79

11/14/2017 16:05:53.221, 20.60
,2.79

11/14/2017 16:05:53.680, 20.80
,2.79

11/14/2017 16:05:54.176, 21.00
,2.79

11/14/2017 16:05:54.684, 21.20
,2.79

11/14/2017 16:05:55.188, 21.40
,2.79

11/14/2017 16:05:55.756, 21.60
,2.79

11/14/2017 16:05:56.211, 21.80
,2.79

11/14/2017 16:05:56.707, 22.00
,2.79

11/14/2017 16:05:57.276, 22.20
,2.79

11/14/2017 16:05:57.730, 22.40
,2.79

11/14/2017 16:05:58.226, 22.60
,2.79

11/14/2017 16:05:58.793, 22.80
,2.79

11/14/2017 16:05:59.250, 23.00
,2.79

11/14/2017 16:05:59.746, 23.20
,2.79

11/14/2017 16:06:00.252, 23.40
,2.79

11/14/2017 16:06:00.819, 23.60
,2.79

11/14/2017 16:06:01.276, 23.80
,2.79

11/14/2017 16:06:01.769, 24.00
,2.79

11/14/2017 16:06:02.336, 24.20
,2.79

11/14/2017 16:06:02.792, 24.40
,2.79

11/14/2017 16:06:03.290, 24.60
,2.79

11/14/2017 16:06:03.796, 24.80
,2.79

11/14/2017 16:06:04.365, 25.00
