11/14/2017 16:46:02.694, Starting Serial Port
11/14/2017 16:46:05.051, Testing switch
11/14/2017 16:46:05.627, starting loop
11/14/2017 16:46:05.627, reading data
11/14/2017 16:46:05.628, appending to list
11/14/2017 16:46:05.634, 0.20
,2.79

11/14/2017 16:46:06.069, reading data
11/14/2017 16:46:06.082, appending to list
11/14/2017 16:46:06.092, 0.40
,2.79

11/14/2017 16:46:06.573, reading data
11/14/2017 16:46:06.585, appending to list
11/14/2017 16:46:06.594, 0.60
,2.79

11/14/2017 16:46:07.082, reading data
11/14/2017 16:46:07.094, appending to list
11/14/2017 16:46:07.161, 0.80
,2.79

11/14/2017 16:46:07.588, reading data
11/14/2017 16:46:07.601, appending to list
11/14/2017 16:46:07.617, 1.00
,2.79

11/14/2017 16:46:08.092, reading data
11/14/2017 16:46:08.105, appending to list
11/14/2017 16:46:08.114, 1.20
,2.79

11/14/2017 16:46:08.601, reading data
11/14/2017 16:46:08.612, appending to list
11/14/2017 16:46:08.621, 1.40
,2.79

11/14/2017 16:46:09.105, reading data
11/14/2017 16:46:09.121, appending to list
11/14/2017 16:46:09.190, 1.60
,2.79

11/14/2017 16:46:09.611, reading data
11/14/2017 16:46:09.625, appending to list
11/14/2017 16:46:09.644, 1.80
,2.79

11/14/2017 16:46:10.121, reading data
11/14/2017 16:46:10.132, appending to list
11/14/2017 16:46:10.141, 2.00
,2.79

11/14/2017 16:46:10.624, reading data
11/14/2017 16:46:10.637, appending to list
11/14/2017 16:46:10.644, 2.20
,2.79

11/14/2017 16:46:11.131, reading data
11/14/2017 16:46:11.144, appending to list
11/14/2017 16:46:11.213, 2.40
,2.79

11/14/2017 16:46:11.640, reading data
11/14/2017 16:46:11.651, appending to list
11/14/2017 16:46:11.667, 2.60
,2.79

11/14/2017 16:46:12.142, reading data
11/14/2017 16:46:12.155, appending to list
11/14/2017 16:46:12.164, 2.80
,2.79

11/14/2017 16:46:12.651, reading data
11/14/2017 16:46:12.663, appending to list
11/14/2017 16:46:12.734, 3.00
,2.79

11/14/2017 16:46:13.155, reading data
11/14/2017 16:46:13.171, appending to list
11/14/2017 16:46:13.187, 3.20
,2.79

11/14/2017 16:46:13.664, reading data
11/14/2017 16:46:13.676, appending to list
11/14/2017 16:46:13.683, 3.40
,2.79

11/14/2017 16:46:14.171, reading data
11/14/2017 16:46:14.184, appending to list
11/14/2017 16:46:14.252, 3.60
,2.79

11/14/2017 16:46:14.674, reading data
11/14/2017 16:46:14.687, appending to list
11/14/2017 16:46:14.709, 3.80
,2.79

11/14/2017 16:46:15.183, reading data
11/14/2017 16:46:15.194, appending to list
11/14/2017 16:46:15.201, 4.00
,2.79

11/14/2017 16:46:15.690, reading data
11/14/2017 16:46:15.703, appending to list
11/14/2017 16:46:15.769, 4.20
,2.79

11/14/2017 16:46:16.194, reading data
11/14/2017 16:46:16.206, appending to list
11/14/2017 16:46:16.223, 4.40
,2.79

11/14/2017 16:46:16.703, reading data
11/14/2017 16:46:16.714, appending to list
11/14/2017 16:46:16.721, 4.60
,2.79

11/14/2017 16:46:17.206, reading data
11/14/2017 16:46:17.219, appending to list
11/14/2017 16:46:17.226, 4.80
,2.79

11/14/2017 16:46:17.713, reading data
11/14/2017 16:46:17.726, appending to list
11/14/2017 16:46:17.733, 5.00
,2.79

11/14/2017 16:46:18.220, reading data
11/14/2017 16:46:18.233, appending to list
11/14/2017 16:46:18.303, 5.20
,2.79

11/14/2017 16:46:18.726, reading data
11/14/2017 16:46:18.737, appending to list
11/14/2017 16:46:18.759, 5.40
,2.79

11/14/2017 16:46:19.233, reading data
11/14/2017 16:46:19.246, appending to list
11/14/2017 16:46:19.253, 5.60
,2.79

11/14/2017 16:46:19.740, reading data
11/14/2017 16:46:19.753, appending to list
11/14/2017 16:46:19.759, 5.80
,2.79

11/14/2017 16:46:20.246, reading data
11/14/2017 16:46:20.256, appending to list
11/14/2017 16:46:20.328, 6.00
,2.79

11/14/2017 16:46:20.753, reading data
11/14/2017 16:46:20.766, appending to list
11/14/2017 16:46:20.776, 6.20
,2.79

11/14/2017 16:46:21.256, reading data
11/14/2017 16:46:21.269, appending to list
11/14/2017 16:46:21.276, 6.40
,2.79

11/14/2017 16:46:21.765, reading data
11/14/2017 16:46:21.776, appending to list
11/14/2017 16:46:21.783, 6.60
,2.79

11/14/2017 16:46:22.273, reading data
11/14/2017 16:46:22.285, appending to list
11/14/2017 16:46:22.292, 6.80
,2.79

