11/13/2017 21:59:06.630, 0.20
,2.77

11/13/2017 21:59:07.085, 0.40
,2.77

11/13/2017 21:59:07.586, 0.60
,2.77

11/13/2017 21:59:08.153, 0.80
,2.77

11/13/2017 21:59:08.608, 1.00
,2.76

11/13/2017 21:59:09.115, 1.20
,2.76

11/13/2017 21:59:09.618, 1.40
,2.77

11/13/2017 21:59:10.165, 1.60
,2.77

11/13/2017 21:59:10.625, 1.80
,2.77

11/13/2017 21:59:11.132, 2.00
,2.77

11/13/2017 21:59:11.637, 2.20
,2.76

11/13/2017 21:59:12.207, 2.40
,2.77

11/13/2017 21:59:12.665, 2.60
,2.77

11/13/2017 21:59:13.157, 2.80
,2.76

11/13/2017 21:59:13.664, 3.00
,2.76

11/13/2017 21:59:14.168, 3.20
,2.76

11/13/2017 21:59:14.736, 3.40
,2.76

11/13/2017 21:59:15.194, 3.60
,2.76

11/13/2017 21:59:15.687, 3.80
,2.76

11/13/2017 21:59:16.257, 4.00
,2.76

11/13/2017 21:59:16.714, 4.20
,2.76

11/13/2017 21:59:17.207, 4.40
,2.76

11/13/2017 21:59:17.776, 4.60
,2.76

11/13/2017 21:59:18.233, 4.80
,2.76

11/13/2017 21:59:18.726, 5.00
,2.76

11/13/2017 21:59:19.296, 5.20
,2.76

11/13/2017 21:59:19.756, 5.40
,2.76

11/13/2017 21:59:20.246, 5.60
,2.76

11/13/2017 21:59:20.750, 5.80
,2.76

11/13/2017 21:59:21.318, 6.00
,2.76

11/13/2017 21:59:21.773, 6.20
,2.75

11/13/2017 21:59:22.269, 6.40
,2.75

11/13/2017 21:59:22.838, 6.60
,2.75

11/13/2017 21:59:23.296, 6.80
,2.75

11/13/2017 21:59:23.786, 7.00
,2.76

11/13/2017 21:59:24.357, 7.20
,2.75

11/13/2017 21:59:24.813, 7.40
,2.75

11/13/2017 21:59:25.309, 7.60
,2.75

11/13/2017 21:59:25.874, 7.80
,2.75

11/13/2017 21:59:26.328, 8.00
,2.75

11/13/2017 21:59:26.828, 8.20
,2.75

11/13/2017 21:59:27.332, 8.40
,2.75

11/13/2017 21:59:27.900, 8.60
,2.75

11/13/2017 21:59:28.355, 8.80
,2.75

11/13/2017 21:59:28.851, 9.00
,2.75

11/13/2017 21:59:29.418, 9.20
,2.75

11/13/2017 21:59:29.874, 9.40
,2.75

11/13/2017 21:59:30.371, 9.60
,2.75

11/13/2017 21:59:30.938, 9.80
,2.75

11/13/2017 21:59:31.394, 10.00
,2.75

11/13/2017 21:59:31.891, 10.20
,2.75

11/13/2017 21:59:32.459, 10.40
,2.75

11/13/2017 21:59:32.914, 10.60
,2.75

11/13/2017 21:59:33.410, 10.80
,2.75

11/13/2017 21:59:33.980, 11.00
,2.75

11/13/2017 21:59:34.434, 11.20
,2.75

11/13/2017 21:59:34.930, 11.40
,2.75

11/13/2017 21:59:35.496, 11.60
,2.74

11/13/2017 21:59:35.950, 11.80
,2.75

11/13/2017 21:59:36.448, 12.00
,2.75

11/13/2017 21:59:37.016, 12.20
,2.75

11/13/2017 21:59:37.473, 12.40
,2.75

11/13/2017 21:59:37.969, 12.60
,2.74

