11/13/2017 21:57:16.217, Starting Serial Port
11/13/2017 21:57:18.413, Testing switch
11/13/2017 21:57:18.990, starting loop
11/13/2017 21:57:18.990, reading data
11/13/2017 21:57:18.990, appending to list
11/13/2017 21:57:18.999, 0.20
,2.77

11/13/2017 21:57:19.430, reading data
11/13/2017 21:57:19.441, appending to list
11/13/2017 21:57:19.457, 0.40
,2.77

11/13/2017 21:57:19.937, reading data
11/13/2017 21:57:19.950, appending to list
11/13/2017 21:57:19.957, 0.60
,2.77

11/13/2017 21:57:20.441, reading data
11/13/2017 21:57:20.453, appending to list
11/13/2017 21:57:20.461, 0.80
,2.77

11/13/2017 21:57:20.950, reading data
11/13/2017 21:57:20.961, appending to list
11/13/2017 21:57:21.030, 1.00
,2.77

11/13/2017 21:57:21.457, reading data
11/13/2017 21:57:21.469, appending to list
11/13/2017 21:57:21.487, 1.20
,2.76

11/13/2017 21:57:21.960, reading data
11/13/2017 21:57:21.973, appending to list
11/13/2017 21:57:21.980, 1.40
,2.76

11/13/2017 21:57:22.469, reading data
11/13/2017 21:57:22.480, appending to list
11/13/2017 21:57:22.546, 1.60
,2.76

11/13/2017 21:57:22.973, reading data
11/13/2017 21:57:22.986, appending to list
11/13/2017 21:57:23.005, 1.80
,2.76

11/13/2017 21:57:23.480, reading data
11/13/2017 21:57:23.493, appending to list
11/13/2017 21:57:23.500, 2.00
,2.76

11/13/2017 21:57:23.989, reading data
11/13/2017 21:57:24.000, appending to list
11/13/2017 21:57:24.069, 2.20
,2.76

11/13/2017 21:57:24.493, reading data
11/13/2017 21:57:24.505, appending to list
11/13/2017 21:57:24.523, 2.40
,2.76

11/13/2017 21:57:25.000, reading data
11/13/2017 21:57:25.012, appending to list
11/13/2017 21:57:25.019, 2.60
,2.76

11/13/2017 21:57:25.503, reading data
11/13/2017 21:57:25.519, appending to list
11/13/2017 21:57:25.588, 2.80
,2.76

11/13/2017 21:57:26.012, reading data
11/13/2017 21:57:26.023, appending to list
11/13/2017 21:57:26.046, 3.00
,2.76

11/13/2017 21:57:26.519, reading data
11/13/2017 21:57:26.532, appending to list
11/13/2017 21:57:26.539, 3.20
,2.76

11/13/2017 21:57:27.023, reading data
11/13/2017 21:57:27.036, appending to list
11/13/2017 21:57:27.045, 3.40
,2.76

11/13/2017 21:57:27.532, reading data
11/13/2017 21:57:27.543, appending to list
11/13/2017 21:57:27.614, 3.60
,2.75

11/13/2017 21:57:28.039, reading data
11/13/2017 21:57:28.052, appending to list
11/13/2017 21:57:28.072, 3.80
,2.76

11/13/2017 21:57:28.542, reading data
11/13/2017 21:57:28.555, appending to list
11/13/2017 21:57:28.562, 4.00
,2.76

11/13/2017 21:57:29.051, reading data
11/13/2017 21:57:29.062, appending to list
11/13/2017 21:57:29.134, 4.20
,2.75

11/13/2017 21:57:29.555, reading data
11/13/2017 21:57:29.566, appending to list
11/13/2017 21:57:29.589, 4.40
,2.75

11/13/2017 21:57:30.062, reading data
11/13/2017 21:57:30.075, appending to list
11/13/2017 21:57:30.081, 4.60
,2.76

11/13/2017 21:57:30.571, reading data
11/13/2017 21:57:30.582, appending to list
11/13/2017 21:57:30.650, 4.80
,2.75

11/13/2017 21:57:31.073, reading data
11/13/2017 21:57:31.085, appending to list
11/13/2017 21:57:31.105, 5.00
,2.76

11/13/2017 21:57:31.582, reading data
11/13/2017 21:57:31.594, appending to list
11/13/2017 21:57:31.601, 5.20
,2.75

11/13/2017 21:57:32.089, reading data
11/13/2017 21:57:32.101, appending to list
11/13/2017 21:57:32.170, 5.40
,2.75

11/13/2017 21:57:32.594, reading data
11/13/2017 21:57:32.605, appending to list
11/13/2017 21:57:32.628, 5.60
,2.75

11/13/2017 21:57:33.101, reading data
11/13/2017 21:57:33.114, appending to list
11/13/2017 21:57:33.121, 5.80
,2.75

11/13/2017 21:57:33.605, reading data
11/13/2017 21:57:33.617, appending to list
11/13/2017 21:57:33.625, 6.00
,2.75

11/13/2017 21:57:34.112, reading data
11/13/2017 21:57:34.125, appending to list
11/13/2017 21:57:34.193, 6.20
,2.75

11/13/2017 21:57:34.621, reading data
11/13/2017 21:57:34.632, appending to list
11/13/2017 21:57:34.648, 6.40
,2.75

11/13/2017 21:57:35.125, reading data
11/13/2017 21:57:35.138, appending to list
11/13/2017 21:57:35.144, 6.60
,2.75

11/13/2017 21:57:35.631, reading data
11/13/2017 21:57:35.644, appending to list
11/13/2017 21:57:35.653, 6.80
,2.75

11/13/2017 21:57:36.137, reading data
11/13/2017 21:57:36.153, appending to list
11/13/2017 21:57:36.223, 7.00
,2.75

11/13/2017 21:57:36.644, reading data
11/13/2017 21:57:36.657, appending to list
11/13/2017 21:57:36.683, 7.20
,2.75

11/13/2017 21:57:37.153, reading data
11/13/2017 21:57:37.164, appending to list
11/13/2017 21:57:37.173, 7.40
,2.75

11/13/2017 21:57:37.655, reading data
11/13/2017 21:57:37.668, appending to list
11/13/2017 21:57:37.677, 7.60
,2.75

11/13/2017 21:57:38.164, reading data
11/13/2017 21:57:38.176, appending to list
11/13/2017 21:57:38.244, 7.80
,2.75

11/13/2017 21:57:38.671, reading data
11/13/2017 21:57:38.684, appending to list
11/13/2017 21:57:38.703, 8.00
,2.75

11/13/2017 21:57:39.174, reading data
11/13/2017 21:57:39.187, appending to list
11/13/2017 21:57:39.196, 8.20
,2.75

11/13/2017 21:57:39.684, reading data
11/13/2017 21:57:39.696, appending to list
11/13/2017 21:57:39.703, 8.40
,2.75

11/13/2017 21:57:40.187, reading data
11/13/2017 21:57:40.203, appending to list
11/13/2017 21:57:40.273, 8.60
,2.75

11/13/2017 21:57:40.694, reading data
11/13/2017 21:57:40.707, appending to list
11/13/2017 21:57:40.727, 8.80
,2.75

11/13/2017 21:57:41.203, reading data
11/13/2017 21:57:41.214, appending to list
11/13/2017 21:57:41.223, 9.00
,2.75

11/13/2017 21:57:41.707, reading data
11/13/2017 21:57:41.719, appending to list
11/13/2017 21:57:41.726, 9.20
,2.75

11/13/2017 21:57:42.213, reading data
11/13/2017 21:57:42.226, appending to list
11/13/2017 21:57:42.296, 9.40
,2.75

11/13/2017 21:57:42.723, reading data
11/13/2017 21:57:42.734, appending to list
11/13/2017 21:57:42.749, 9.60
,2.74

11/13/2017 21:57:43.226, reading data
11/13/2017 21:57:43.239, appending to list
11/13/2017 21:57:43.246, 9.80
,2.75

11/13/2017 21:57:43.734, reading data
11/13/2017 21:57:43.746, appending to list
11/13/2017 21:57:43.815, 10.00
,2.75

11/13/2017 21:57:44.237, reading data
11/13/2017 21:57:44.255, appending to list
11/13/2017 21:57:44.275, 10.20
,2.75

11/13/2017 21:57:44.746, reading data
11/13/2017 21:57:44.759, appending to list
11/13/2017 21:57:44.766, 10.40
,2.74

11/13/2017 21:57:45.253, reading data
11/13/2017 21:57:45.266, appending to list
11/13/2017 21:57:45.332, 10.60
,2.74

11/13/2017 21:57:45.757, reading data
11/13/2017 21:57:45.773, appending to list
11/13/2017 21:57:45.789, 10.80
,2.75

11/13/2017 21:57:46.266, reading data
11/13/2017 21:57:46.278, appending to list
11/13/2017 21:57:46.286, 11.00
,2.74

11/13/2017 21:57:46.773, reading data
11/13/2017 21:57:46.786, appending to list
11/13/2017 21:57:46.852, 11.20
,2.75

11/13/2017 21:57:47.276, reading data
11/13/2017 21:57:47.293, appending to list
11/13/2017 21:57:47.306, 11.40
,2.74

11/13/2017 21:57:47.785, reading data
11/13/2017 21:57:47.798, appending to list
11/13/2017 21:57:47.805, 11.60
,2.74

11/13/2017 21:57:48.289, reading data
11/13/2017 21:57:48.305, appending to list
11/13/2017 21:57:48.312, 11.80
,2.74

11/13/2017 21:57:48.796, reading data
11/13/2017 21:57:48.809, appending to list
11/13/2017 21:57:48.818, 12.00
,2.74

11/13/2017 21:57:49.305, reading data
11/13/2017 21:57:49.316, appending to list
11/13/2017 21:57:49.382, 12.20
,2.74

11/13/2017 21:57:49.809, reading data
11/13/2017 21:57:49.825, appending to list
11/13/2017 21:57:49.842, 12.40
,2.74

11/13/2017 21:57:50.315, reading data
11/13/2017 21:57:50.328, appending to list
11/13/2017 21:57:50.336, 12.60
,2.74

11/13/2017 21:57:50.823, reading data
11/13/2017 21:57:50.835, appending to list
11/13/2017 21:57:50.844, 12.80
,2.74

11/13/2017 21:57:51.328, reading data
11/13/2017 21:57:51.344, appending to list
11/13/2017 21:57:51.414, 13.00
,2.74

11/13/2017 21:57:51.835, reading data
11/13/2017 21:57:51.848, appending to list
11/13/2017 21:57:51.871, 13.20
,2.74

11/13/2017 21:57:52.344, reading data
11/13/2017 21:57:52.355, appending to list
11/13/2017 21:57:52.364, 13.40
,2.74

11/13/2017 21:57:52.848, reading data
11/13/2017 21:57:52.859, appending to list
